订单 ID,订单日期,发货日期,装运模式,客户 ID,客户名称,细分,城市,省/自治区,国家/地区,区域,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润
CN-2022-092827554,2022/9/28,2022/10/1,一级,谷莲-127554,谷莲,公司,洛阳,河南,中国,中南,技术-配件-10002209,技术,配件,"罗技 鼠标, 耐用",550.48,4,0,192.64
CN-2022-092830462,2022/9/28,2022/10/3,标准级,许莞-130462,许莞颖,小型企业,庄河,辽宁,中国,东北,办公用-用品-10003907,办公用品,用品,"Kleencut 开信刀, 锯齿状",266.112,4,0.4,30.912
CN-2022-092834656,2022/9/28,2022/10/1,一级,田良-134656,田良,消费者,重庆,重庆,中国,西南,办公用-美术-10001817,办公用品,美术,"Stanley 速写本, 混合尺寸",444.36,2,0,79.8
CN-2022-092885063,2022/9/28,2022/10/2,标准级,佘平-085063,佘平,消费者,开化,云南,中国,西南,办公用-器具-10000222,办公用品,器具,"KitchenAid 微波炉, 银色",5806.64,4,0,1799.84
CN-2022-092885063,2022/9/28,2022/10/2,标准级,佘平-085063,佘平,消费者,开化,云南,中国,西南,家具-书架-10000674,家具,书架,"Bush 搁架, 传统",1598.52,2,0,335.44
CN-2022-092889208,2022/9/28,2022/10/3,标准级,唐安-089208,唐安,消费者,天津,天津,中国,华北,技术-复印-10003040,技术,复印机,"佳能 无线传真机, 红色",3517.36,2,0,1336.44
CN-2022-092936413,2022/9/29,2022/9/29,当日,袁梅-136413,袁梅,公司,长沙,湖南,中国,中南,办公用-收纳-10000932,办公用品,收纳具,"Rogers 文件夹, 蓝色",429.66,3,0,206.22
CN-2022-100100012,2022/10/1,2022/10/5,标准级,巩嫒-100012,巩嫒,公司,汕尾,广东,中国,中南,家具-书架-10002499,家具,书架,"Safco 搁架, 白色",2789.64,3,0,334.74
CN-2022-100100012,2022/10/1,2022/10/5,标准级,巩嫒-100012,巩嫒,公司,汕尾,广东,中国,中南,家具-书架-10001313,家具,书架,"Bush 书架, 白色",1764.42,3,0,740.88
CN-2022-100119208,2022/10/1,2022/10/6,标准级,郭刚-119208,郭刚,公司,南麻,山东,中国,华东,家具-椅子-10002025,家具,椅子,"Novimex 折叠椅, 可调",2372.16,6,0,1161.72
CN-2022-100119208,2022/10/1,2022/10/6,标准级,郭刚-119208,郭刚,公司,南麻,山东,中国,华东,办公用-美术-10000805,办公用品,美术,"Binney & Smith 荧光笔, 蓝色",541.94,7,0,270.48
CN-2022-100119208,2022/10/1,2022/10/6,标准级,郭刚-119208,郭刚,公司,南麻,山东,中国,华东,办公用-纸张-10004938,办公用品,纸张,"SanDisk 信纸, 回收",902.16,4,0,90.16
CN-2022-100119208,2022/10/1,2022/10/6,标准级,郭刚-119208,郭刚,公司,南麻,山东,中国,华东,办公用-信封-10002782,办公用品,信封,"Kraft 搭扣信封, 每套 50 个",126,3,0,10.08
CN-2022-100119208,2022/10/1,2022/10/6,标准级,郭刚-119208,郭刚,公司,南麻,山东,中国,华东,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",417.06,3,0,41.58
CN-2022-100119208,2022/10/1,2022/10/6,标准级,郭刚-119208,郭刚,公司,南麻,山东,中国,华东,办公用-信封-10003126,办公用品,信封,"Ames 邮寄品, 回收",1293.6,8,0,168
CN-2022-100122409,2022/10/1,2022/10/3,一级,田良-122409,田良,消费者,青岛,山东,中国,华东,办公用-标签-10000574,办公用品,标签,"Harbour Creations 运输标签, 红色",263.2,5,0,52.5
CN-2022-100126618,2022/10/1,2022/10/3,一级,邢柏-126618,邢柏,小型企业,烟台,山东,中国,华东,办公用-收纳-10003289,办公用品,收纳具,"Tenex 搁板, 单宽度",1276.1,5,0,318.5
CN-2022-100132077,2022/10/1,2022/10/7,标准级,雷菊-132077,雷菊,消费者,枣阳,湖北,中国,中南,办公用-美术-10000997,办公用品,美术,"Boston 钢笔, 整包",54.096,4,0.8,-84.224
CN-2022-100141276,2022/10/1,2022/10/7,标准级,顾莲-141276,顾莲,小型企业,朝阳,辽宁,中国,东北,办公用-纸张-10003091,办公用品,纸张,"施乐 笔记本, 回收",858.48,7,0,325.36
CN-2022-100141276,2022/10/1,2022/10/7,标准级,顾莲-141276,顾莲,小型企业,朝阳,辽宁,中国,东北,办公用-用品-10000222,办公用品,用品,"Kleencut 开信刀, 蓝色",303.072,4,0.4,-161.728
CN-2022-100141276,2022/10/1,2022/10/7,标准级,顾莲-141276,顾莲,小型企业,朝阳,辽宁,中国,东北,家具-书架-10001519,家具,书架,"Safco 柜, 白色",4318.272,9,0.4,-2159.388
CN-2022-100141276,2022/10/1,2022/10/7,标准级,顾莲-141276,顾莲,小型企业,朝阳,辽宁,中国,东北,家具-书架-10003273,家具,书架,"Bush 古典书架, 白色",3487.68,3,0.4,-2034.48
CN-2022-100141276,2022/10/1,2022/10/7,标准级,顾莲-141276,顾莲,小型企业,朝阳,辽宁,中国,东北,家具-椅子-10004186,家具,椅子,"Novimex 凳子, 可调",2337.3,5,0.4,194.6
CN-2022-100141276,2022/10/1,2022/10/7,标准级,顾莲-141276,顾莲,小型企业,朝阳,辽宁,中国,东北,办公用-信封-10002658,办公用品,信封,"Cameo 局间信封, 银色",232.54,1,0,76.72
CN-2022-100192103,2022/10/1,2022/10/3,一级,万兰-092103,万兰,消费者,开封,河南,中国,中南,家具-用具-10003276,家具,用具,"Tenex 分层置放架, 优质",222.6,2,0,106.68
CN-2022-100207456,2022/10/2,2022/10/4,一级,夏梦-107456,夏梦,小型企业,荆门,湖北,中国,中南,技术-配件-10001403,技术,配件,"贝尔金 键盘, 可编程",1195.32,5,0.4,-458.78
CN-2022-100216689,2022/10/2,2022/10/8,标准级,陶莞-116689,陶莞颖,消费者,弥阳,云南,中国,西南,办公用-系固-10003020,办公用品,系固件,"Stockwell 订书钉, 每包 12 个",137.76,3,0,12.18
CN-2022-100222027,2022/10/2,2022/10/6,标准级,林关-122027,林关茵,消费者,重庆,重庆,中国,西南,办公用-器具-10002060,办公用品,器具,"Hamilton Beach 咖啡研磨机, 银色",405.16,2,0,36.4
CN-2022-100235920,2022/10/2,2022/10/7,标准级,钱珊-135920,钱珊,公司,长春,吉林,中国,东北,家具-用具-10000140,家具,用具,"Advantus 相框, 黑色",1236.2,5,0,407.4
CN-2022-100235920,2022/10/2,2022/10/7,标准级,钱珊-135920,钱珊,公司,长春,吉林,中国,东北,家具-书架-10002197,家具,书架,"宜家 搁架, 金属",2377.2,3,0,261.24
CN-2022-100238027,2022/10/2,2022/10/6,标准级,邵鹏-138027,邵鹏,消费者,嫩江,黑龙江,中国,东北,办公用-标签-10002790,办公用品,标签,"Hon 文件夹标签, 白色",201.6,5,0,1.4
CN-2022-100238027,2022/10/2,2022/10/6,标准级,邵鹏-138027,邵鹏,消费者,嫩江,黑龙江,中国,东北,办公用-装订-10001158,办公用品,装订机,"Avery 装订机盖, 实惠",51.66,1,0,3.08
CN-2022-100250634,2022/10/2,2022/10/5,二级,陈霖-150634,陈霖,消费者,西安,陕西,中国,西北,技术-配件-10000300,技术,配件,"贝尔金 记忆卡, 实惠",1071.56,2,0,407.12
CN-2022-100293176,2022/10/2,2022/10/3,当日,柯婵-093176,柯婵,小型企业,上海,上海,中国,华东,办公用-美术-10003207,办公用品,美术,"Stanley 铅笔刀, 金属",729.12,6,0,174.72
CN-2022-100309520,2022/10/3,2022/10/5,一级,佘凤-109520,佘凤,公司,黄石,湖北,中国,中南,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",400.96,8,0,76.16
CN-2022-100309520,2022/10/3,2022/10/5,一级,佘凤-109520,佘凤,公司,黄石,湖北,中国,中南,技术-电话-10004349,技术,电话,"诺基亚 充电器, 蓝色",5342.904,3,0.4,711.984
CN-2022-100309520,2022/10/3,2022/10/5,一级,佘凤-109520,佘凤,公司,黄石,湖北,中国,中南,技术-电话-10002846,技术,电话,"三星 音频基座, 混合尺寸",2375.52,5,0.4,38.92
CN-2022-100309520,2022/10/3,2022/10/5,一级,佘凤-109520,佘凤,公司,黄石,湖北,中国,中南,技术-配件-10002428,技术,配件,"罗技 闪存驱动器, 回收",396.48,5,0.4,-225.12
CN-2022-100309520,2022/10/3,2022/10/5,一级,佘凤-109520,佘凤,公司,黄石,湖北,中国,中南,办公用-系固-10004244,办公用品,系固件,"Advantus 橡皮筋, 混合尺寸",157.248,4,0.4,-102.592
CN-2022-100313174,2022/10/3,2022/10/8,标准级,常明-113174,常明媚,消费者,昌图,辽宁,中国,东北,办公用-用品-10004796,办公用品,用品,"Stiletto 大剪刀, 工业",556.752,4,0.4,-232.288
CN-2022-100319786,2022/10/3,2022/10/5,一级,牛惠-119786,牛惠,小型企业,苏州,江苏,中国,华东,技术-复印-10000604,技术,复印机,"夏普 传真复印机, 彩色",1428.336,3,0.4,-214.284
CN-2022-100319786,2022/10/3,2022/10/5,一级,牛惠-119786,牛惠,小型企业,苏州,江苏,中国,华东,家具-书架-10000835,家具,书架,"Dania 搁架, 金属",1418.004,3,0.4,-661.836
CN-2022-100319786,2022/10/3,2022/10/5,一级,牛惠-119786,牛惠,小型企业,苏州,江苏,中国,华东,办公用-美术-10002634,办公用品,美术,"BIC 钢笔, 整包",13.58,1,0.8,-48.3
CN-2022-100393740,2022/10/3,2022/10/9,标准级,王庆-093740,王庆缘,消费者,上海,上海,中国,华东,办公用-器具-10002060,办公用品,器具,"Hamilton Beach 咖啡研磨机, 银色",405.16,2,0,36.4
CN-2022-100393740,2022/10/3,2022/10/9,标准级,王庆-093740,王庆缘,消费者,上海,上海,中国,华东,技术-配件-10004611,技术,配件,"Memorex 键盘, 可编程",339.92,1,0,37.38
CN-2022-100416393,2022/10/4,2022/10/10,标准级,朱丽-116393,朱丽丽,小型企业,牡丹江,黑龙江,中国,东北,技术-配件-10003881,技术,配件,"Memorex 键盘, 耐用",667.8,2,0,260.4
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,办公用-标签-10004567,办公用品,标签,"Smead 有色标签, 红色",180.18,3,0,89.88
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,技术-电话-10002604,技术,电话,"摩托罗拉 信号增强器, 蓝色",2003.82,3,0,220.08
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,办公用-装订-10004829,办公用品,装订机,"Avery 孔加固材料, 透明",36.12,2,0,8.4
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,办公用-美术-10003504,办公用品,美术,"BIC 画布, 蓝色",601.44,3,0.2,-120.54
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,办公用-用品-10004471,办公用品,用品,"Kleencut 大剪刀, 钢",1292.76,6,0,581.28
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,技术-复印-10004582,技术,复印机,"夏普 复印机, 红色",2217.6,2,0,0
CN-2022-100518540,2022/10/5,2022/10/7,一级,洪毅-118540,洪毅,公司,阳江,广东,中国,中南,办公用-用品-10000784,办公用品,用品,"Acme 修剪器, 锯齿状",577.92,3,0,196.14
CN-2022-100520275,2022/10/5,2022/10/11,标准级,薛婷-120275,薛婷,消费者,常州,江苏,中国,华东,家具-椅子-10001258,家具,椅子,"Harbour Creations 扶手椅, 可调",6665.4,5,0.4,555.1
CN-2022-100520275,2022/10/5,2022/10/11,标准级,薛婷-120275,薛婷,消费者,常州,江苏,中国,华东,家具-用具-10000958,家具,用具,"Advantus 门挡, 耐用",353.304,3,0.4,-164.976
CN-2022-100520275,2022/10/5,2022/10/11,标准级,薛婷-120275,薛婷,消费者,常州,江苏,中国,华东,办公用-标签-10004025,办公用品,标签,"Harbour Creations 合法证物标签, 红色",100.52,2,0,31.92
CN-2022-100544153,2022/10/5,2022/10/10,标准级,袁岱-144153,袁岱,小型企业,铜仁,贵州,中国,西南,办公用-标签-10000834,办公用品,标签,"Hon 有色标签, 红色",58.94,1,0,27.58
CN-2022-100590124,2022/10/5,2022/10/9,标准级,付丽-090124,付丽,消费者,日照,山东,中国,华东,办公用-器具-10003071,办公用品,器具,"Cuisinart 烤面包机, 黑色",740.46,3,0,288.54
CN-2022-100604202,2022/10/6,2022/10/8,二级,柯婷-104202,柯婷,消费者,梧州,广西,中国,中南,办公用-标签-10000895,办公用品,标签,"Harbour Creations 有色标签, 可调",50.4,1,0,7.56
CN-2022-100604202,2022/10/6,2022/10/8,二级,柯婷-104202,柯婷,消费者,梧州,广西,中国,中南,办公用-装订-10003861,办公用品,装订机,"Avery 打孔机, 实惠",130.06,1,0,6.44
CN-2022-100612124,2022/10/6,2022/10/10,标准级,罗琼-112124,罗琼,消费者,宿州,安徽,中国,华东,技术-复印-10003723,技术,复印机,"Hewlett 个人复印机, 数字化",1343.16,2,0,671.44
CN-2022-100612124,2022/10/6,2022/10/10,标准级,罗琼-112124,罗琼,消费者,宿州,安徽,中国,华东,办公用-信封-10004057,办公用品,信封,"GlobeWeis 马尼拉纸信封, 回收",366.66,3,0,47.46
CN-2022-100612124,2022/10/6,2022/10/10,标准级,罗琼-112124,罗琼,消费者,宿州,安徽,中国,华东,办公用-美术-10004489,办公用品,美术,"Boston 画布, 金属",204.96,1,0.2,0
CN-2022-100612124,2022/10/6,2022/10/10,标准级,罗琼-112124,罗琼,消费者,宿州,安徽,中国,华东,办公用-纸张-10002986,办公用品,纸张,"施乐 信纸, 回收",628.32,3,0,49.98
CN-2022-100632220,2022/10/6,2022/10/11,标准级,邱芯-132220,邱芯,消费者,南台,辽宁,中国,东北,技术-电话-10000762,技术,电话,"摩托罗拉 充电器, 全尺寸",5409.432,3,0.4,-3065.748
CN-2022-100632220,2022/10/6,2022/10/11,标准级,邱芯-132220,邱芯,消费者,南台,辽宁,中国,东北,技术-配件-10002880,技术,配件,"Enermax 鼠标, 耐用",340.2,3,0.4,-187.32
CN-2022-100650726,2022/10/6,2022/10/7,一级,陶惠-150726,陶惠,消费者,西安,陕西,中国,西北,办公用-装订-10000363,办公用品,装订机,"Cardinal 装订机, 实惠",193.62,3,0,42.42
CN-2022-100650726,2022/10/6,2022/10/7,一级,陶惠-150726,陶惠,消费者,西安,陕西,中国,西北,家具-椅子-10001310,家具,椅子,"SAFCO 沙滩椅, 每套两件",723.66,3,0,354.48
CN-2022-100650726,2022/10/6,2022/10/7,一级,陶惠-150726,陶惠,消费者,西安,陕西,中国,西北,家具-桌子-10003936,家具,桌子,"Hon 圆桌, 组装",1448.664,1,0.4,-169.036
CN-2022-100650726,2022/10/6,2022/10/7,一级,陶惠-150726,陶惠,消费者,西安,陕西,中国,西北,办公用-收纳-10004673,办公用品,收纳具,"Smead 盒, 蓝色",251.3,5,0,4.9
CN-2022-100650726,2022/10/6,2022/10/7,一级,陶惠-150726,陶惠,消费者,西安,陕西,中国,西北,家具-书架-10002807,家具,书架,"Safco 墙角架, 金属",6949.6,10,0,3404.8
CN-2022-100717883,2022/10/7,2022/10/11,标准级,钟庆-117883,钟庆缘,小型企业,泰州,江苏,中国,华东,家具-椅子-10003772,家具,椅子,"SAFCO 摇椅, 每套两件",1920.24,5,0.4,-544.46
CN-2022-100717883,2022/10/7,2022/10/11,标准级,钟庆-117883,钟庆缘,小型企业,泰州,江苏,中国,华东,家具-书架-10002899,家具,书架,"宜家 古典书架, 传统",6917.4,6,0.4,-1614.48
CN-2022-100717883,2022/10/7,2022/10/11,标准级,钟庆-117883,钟庆缘,小型企业,泰州,江苏,中国,华东,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",250.6,5,0,47.6
CN-2022-100736207,2022/10/7,2022/10/12,标准级,陶盛-136207,陶盛,消费者,遂宁,四川,中国,西南,家具-书架-10000111,家具,书架,"Bush 书架, 传统",691.656,2,0.4,68.936
CN-2022-100736207,2022/10/7,2022/10/12,标准级,陶盛-136207,陶盛,消费者,遂宁,四川,中国,西南,家具-书架-10002984,家具,书架,"Safco 柜, 黑色",953.064,2,0.4,-492.576
CN-2022-100736207,2022/10/7,2022/10/12,标准级,陶盛-136207,陶盛,消费者,遂宁,四川,中国,西南,办公用-美术-10000263,办公用品,美术,"Boston 荧光笔, 整包",53.592,3,0.8,-211.848
CN-2022-100805312,2022/10/8,2022/10/12,标准级,常光-105312,常光,公司,赤峰,内蒙古,中国,华北,办公用-信封-10000562,办公用品,信封,"Kraft 搭扣信封, 银色",106.4,2,0,48.72
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-信封-10002440,办公用品,信封,"Ames 外皮和封条, 回收",489.72,6,0,166.32
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,技术-设备-10003147,技术,设备,"StarTech 收据打印机, 红色",301.644,1,0.4,-170.996
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",278.04,2,0,27.72
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,技术-配件-10002633,技术,配件,"罗技 记忆卡, 耐用",1160.208,4,0.4,173.488
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,技术-电话-10002475,技术,电话,"诺基亚 办公室电话机, 全尺寸",1301.832,7,0.4,-195.608
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-收纳-10000793,办公用品,收纳具,"Smead 锁柜, 单宽度",2778.3,3,0,222.18
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-信封-10000562,办公用品,信封,"Kraft 搭扣信封, 银色",212.8,4,0,97.44
CN-2022-100806905,2022/10/8,2022/10/8,当日,冯丽-106905,冯丽丽,消费者,镇江,江苏,中国,华东,办公用-用品-10004613,办公用品,用品,"Elite 美工刀, 工业",204.456,2,0.4,-47.824
CN-2022-100820059,2022/10/8,2022/10/15,标准级,谢君-120059,谢君,消费者,梨树,吉林,中国,东北,办公用-信封-10001091,办公用品,信封,"Kraft 商业信封, 回收",142.24,2,0,45.36
CN-2022-100820320,2022/10/8,2022/10/15,标准级,韦华-120320,韦华,公司,北京,北京,中国,华北,办公用-美术-10001455,办公用品,美术,"Sanford 速写本, 金属",1090.6,5,0,108.5
CN-2022-100821510,2022/10/8,2022/10/11,二级,赵升-121510,赵升,消费者,南通,江苏,中国,华东,办公用-器具-10000979,办公用品,器具,"Cuisinart 搅拌机, 白色",547.092,3,0.4,-155.148
CN-2022-100824309,2022/10/8,2022/10/14,标准级,谭君-124309,谭君,公司,厦门,福建,中国,华东,家具-书架-10000253,家具,书架,"宜家 书库, 传统",3391.64,2,0,1424.36
CN-2022-100834725,2022/10/8,2022/10/14,标准级,贾君-134725,贾君,消费者,青岛,山东,中国,华东,家具-用具-10004607,家具,用具,"Deflect-O 框架, 一包多件",3082.8,6,0,523.32
CN-2022-100896183,2022/10/8,2022/10/11,一级,付立-096183,付立,消费者,济水,河南,中国,中南,家具-椅子-10002837,家具,椅子,"Office Star 折叠椅, 可调",3165.12,8,0.1,140
CN-2022-100897515,2022/10/8,2022/10/14,标准级,唐欢-097515,唐欢悦,消费者,余姚,浙江,中国,华东,家具-椅子-10000979,家具,椅子,"Hon 凳子, 可调",1395.576,3,0.4,-209.664
CN-2022-100897515,2022/10/8,2022/10/14,标准级,唐欢-097515,唐欢悦,消费者,余姚,浙江,中国,华东,办公用-装订-10004255,办公用品,装订机,"Acco 打孔机, 回收",597.408,7,0.4,-19.992
CN-2022-100897515,2022/10/8,2022/10/14,标准级,唐欢-097515,唐欢悦,消费者,余姚,浙江,中国,华东,家具-椅子-10000210,家具,椅子,"Harbour Creations 扶手椅, 每套两件",5329.632,4,0.4,-1865.808
CN-2022-100897515,2022/10/8,2022/10/14,标准级,唐欢-097515,唐欢悦,消费者,余姚,浙江,中国,华东,办公用-用品-10001508,办公用品,用品,"Acme 修剪器, 钢",246.288,2,0.4,-74.032
